#class tools::wcsv::ntuple
#title Edep
#separator 44
#vector_separator 59
#column double Edep
1.79479
0.986743
1.3364
1.29134
1.67754
1.55803
1.62684
1.51328
1.56431
1.6205
1.2351
1.74051
0.987542
0.138766
1.398
1.42518
0.397114
1.36676
1.35151
1.74771
1.53425
1.83853
1.40694
2
1.53276
2
2
1.70201
1.44218
1.31329
1.19362
1.59989
1.24066
2
0.123873
1.34397
1.76112
0.292794
2
1.62203
1.02248
0.00640277
1.72322
1.32615
1.2027
0.979069
1.73355
0.978743
0.143569
1.7056
1.81931
1.48495
1.13994
1.57934
0.780468
0.0386995
0.0547432
1.30339
0.125942
2
1.34231
1.70991
2
2
1.33841
1.50221
1.36951
1.67544
1.77922
1.79253
1.76776
1.31542
2
1.60791
1.69958
1.73644
1.4407
1.70508
2
1.18588
2
0.180168
0.860156
1.66207
2
1.74803
1.6498
1.76171
1.71714
2
0.667762
2
1.10366
2
0.490341
0.966337
1.65907
1.749
2
2
2
2
1.75751
1.67582
1.63813
1.61185
1.40821
1.76959
0.315894
1.10656
1.52522
0.097181
0.676085
2
1.66796
2
1.78797
1.63031
1.55853
2
1.17985
1.47507
0.62159
1.62136
1.32787
2
0.516307
0.779722
2
0.331551
1.2131
2
1.73752
2
2
1.48264
0.0876108
1.489
1.18823
2
1.8633
1.88434
1.48431
1.84373
0.0789033
2
1.69117
1.62607
0.634389
2
2
2
2
2
1.73182
1.65162
0.325128
1.7505
1.51345
1.8535
0.63486
1.6774
1.59725
1.41982
1.49683
0.978002
0.621385
1.74313
0.0618542
2
2
1.76954
1.55298
1.68347
1.67571
2
2
1.63016
1.50827
0.814021
1.02503
1.74516
1.80229
0.959884
1.41204
0.103076
2
0.66066
2
2
0.0240422
2
0.479022
1.72583
0.457808
2
1.38453
0.000541811
1.7213
1.85246
1.99728
2
0.246967
1.46049
1.64038
2
0.481681
1.79297
2
1.6944
1.81288
2
2
1.67116
2
1.72126
1.607
0.320017
2
2
2
1.55466
1.73824
0.863684
0.236489
1.50581
2
2
0.36615
1.99925
2
1.78851
1.76005
1.65752
1.79702
2
1.48113
1.40148
1.50057
1.82163
0.787579
0.835638
1.34607
1.75217
2
1.68332
2
2
1.58089
1.67758
1.43947
0.373913
2
1.22731
2
2
1.08301
1.28784
1.51433
1.53593
1.35519
1.03344
2
1.77037
2
2
1.61435
1.25456
1.75929
0.107925
0.0575406
1.55184
2
1.53393
1.00996
0.0792867
0.0821532
2
1.55246
1.83294
1.73767
2
1.53117
1.47684
2
0.808624
1.3512
1.46385
1.30949
0.910594
0.0107316
1.82842
0.783661
2
1.63366
1.60005
2
1.68737
2
1.84569
1.76586
0.978002
1.5021
0.369421
1.28577
2
1.99524
1.08915
2
1.18188
2
0.911204
1.21105
1.38491
0.418922
2
2
2
1.71632
1.74639
2
0.434146
2
1.75775
2
0.0553386
2
0.408774
2
1.84454
1.73856
1.53993
1.70756
2
0.602628
1.23846
1.82656
2
1.44837
1.77725
2
1.76886
0.398688
2
1.60087
0.906161
1.18326
2
1.31604
1.70848
1.68064
0.327501
1.83403
0.0958728
1.06442
2
2
2
1.84093
1.57515
1.73052
1.42251
1.68125
2
1.03053
1.71497
2
0.108115
1.8603
1.54321
1.70319
1.31813
2
0.145803
0.0927934
1.48407
2
2
0.389416
1.22759
1.80811
2
1.8279
0.000898366
1.69634
2
2
2
2
1.34575
2
1.75758
0.153406
1.6916
1.73618
1.1686
0.755145
1.63787
2
0.439418
1.56454
2
2
1.49844
0.670347
0.0840532
2
1.79218
0.585948
1.60937
1.41854
1.72905
1.75398
1.49029
0.729663
1.36901
1.6898
1.70621
0.0126197
1.75636
1.78749
1.48412
1.02283
1.78852
1.69405
1.22262
1.6992
0.354273
2
1.39696
1.19946
0.664638
0.971244
0.550911
0.853279
2
1.77886
1.42814
1.6206
1.59249
2
2
1.30568
2
2
1.46841
0.842103
1.25776
0.537583
1.75943
2
2
1.33838
1.74585
0.63246
1.76892
1.77097
0.696202
1.91747
1.71355
0.069686
1.23554
1.4393
1.42324
1.11271
2
1.69994
1.89144
1.76053
2
1.60785
2
2
1.78908
0.522443
1.07401
1.67083
1.56071
0.98165
2
1.72788
1.28232
1.69625
1.64417
2
2
1.70727
0.930428
0.496005
2
1.24101
2
2
1.13063
0.0558495
1.69742
1.67227
1.58667
1.68422
1.70299
1.70429
1.33706
0.0726283
0.474534
0.928176
0.879528
0.959195
1.33665
1.73593
1.6865
2
0.747038
0.476454
1.31603
1.12804
1.22699
1.00861
1.19609
1.81493
1.1801
1.65322
1.71256
0.00339692
0.546854
0.784575
1.71821
1.63418
1.51073
2
1.71762
0.448856
1.51681
1.66021
1.54364
0.185133
1.69769
1.51488
1.74407
0.354819
2
1.35113
2
1.77037
2
1.73563
1.02424
1.55044
0.81563
0.591372
0.567564
1.15056
0.182419
1.62877
1.15975
2
0.555211
2
0.039488
0.878054
1.78163
1.21615
1.79441
1.67089
1.20776
1.41093
1.80717
2
2
2
1.79212
0.855256
1.69109
1.68043
1.54931
1.7536
1.3543
0.109392
0.931593
1.65288
1.08468
2
0.0776617
0.247758
2
0.00351064
1.23928
2
0.728131
0.915344
0.323817
1.78064
1.51854
1.5589
1.76671
1.75173
0.827692
1.74915
1.60486
2
0.306671
0.95086
1.6743
1.49849
0.978002
1.56879
1.28749
0.00772736
1.76336
0.369078
1.44517
1.77674
1.74
0.747739
2
1.33345
2
1.3012
1.71549
1.65757
1.63094
0.0163863
0.924024
2
2
1.6833
1.48285
1.78075
1.4022
1.20024
1.72971
0.954166
0.236449
1.49997
0.285388
1.74001
1.64064
1.44883
0.882795
2
1.39461
2
1.76408
0.192151
1.67681
1.48434
2
1.76219
1.80539
2
1.04335
1.76367
1.01681
0.442174
1.75074
1.36906
1.08776
1.784
1.29432
0.507181
0.401956
1.36958
1.07333
1.31664
1.59672
1.51307
2
1.67066
